review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
es_puerto-de-santa-maria-zaragoza_comment-4300,id_1,"El 21/01/2014Fuimos Mi Pareja Y Yo A CenarEl Trato Muy CorrectoLas Tortillitas ,El Tomate Y Choco ExcelentesDe Segundo Un Rodaballo Y Una Presa Con Jamón 5 J Muy Bueno Y En Su PuntoA Mi Pareja Le Limpiaron El Rodaballo Y Se Notaba Que Estaba Acostumbrado A Hacerlo Pues Fue Rápida Y Muy Profesional La Camarera Que Nos Lo LimpioA Nosotros No Nos Cobraron El Pan Tal Vez Por Que Estabamos En La Zona Del Bar Y Eso Que Con El Primer Plato De Tomate Ya Nos Habiamos Comido Una Cesta Entera UntandoDe Postre Un Tocino De Cielo Que Estaba Francamente Bueno Y Después De Probar Muchos Estoy Casi Convencido De Que Era CaseroUn Detalle Con El Café Nos Pusieron Una Degustación De Chupitos GratisEl Chupito De Pedro Ximenez BuenísimoEl Precio 48,00€ Los Dos No Esta Mal Para Lo Que ComimosYa Que Probamos Cosas Que Si No Vas A Andalucía Es Difícil Que Las ComasEn Conclusión Volveré","Trato positive <sep> Tortillitas positive <sep> Tomate positive <sep> Choco positive <sep> Jamón positive <sep> Camarera positive <sep> Tocino De Cielo positive <sep> El Chupito De Pedro Ximenez positive <sep> El Precio 48,00€ Los Dos No Esta Mal Para Lo Que Comimos positive","On 01/21/2014 My partner and I went to dinner The Very Correct Treatment The Tortillitas, The Tomato And The Choco Excellent Second A Turbot And A Prey With 5 J Ham Very Good And At His Point My partner had the turbot cleaned and you could tell he was used to it ",Treatment positive <sep> Pancakes positive <sep> Tomato positive <sep> Choco positive <sep> Ham positive <sep> Waitress positive <sep> Sky Bacon positive <sep> The Shot Of Pedro Ximenez positive <sep> The Price € 48.00 We both are not bad for what we ate positive
es_puerto-de-santa-maria-zaragoza_comment-36,id_0,"07.02.08″   La comida de hoy,   “”Un lujo”.Todo a tiempo,,,, hemos comido unas tortillitas de camarones, unas gambas de huelva  para compartir y luego entrecot a la parrilla y la otra persona solomillo al jerez , todo ello regado con Enate -cabernet suavignon-, una maravilla de comida.El local acogedor , quizas un poco bullicioso para las pocas mesas que tiene -15-, el trato amable.",comida positive <sep> tortillitas de camarones positive <sep> gambas de huelva positive <sep> entrecot a la parrilla positive <sep> solomillo al jerez positive <sep> Enate -cabernet suavignon positive <sep> comida.El positive <sep> local neutral <sep> trato neutral,"07.02.08 ″ Today's meal, “” A luxury ”.All on time ,,,, we have eaten some shrimp omelettes, some prawns from Huelva to share and then grilled entrecote and the other person sirloin with sherry, all ",meal positive <sep> Shrimp fritters positive <sep> prawns from huelva positive <sep> grilled entrecote positive <sep> sirloin with sherry positive <sep> Enate -cabernet suaveignon positive <sep> food. positive <sep> local neutral <sep> treatment neutral
es_la_poma_2_YolandaBaraza_2015-02-26,id_0,"Increible restaurante, un servicio increíble, un personal magnifico y una comida deliciosa.",restaurante positive <sep> servicio positive <sep> comida positive <sep> personal positive,"Incredible restaurant, incredible service, great staff and delicious food.",restaurant positive <sep> service positive <sep> meal positive <sep> personal positive
es_colette-zaragoza_comment-1142,id_21,"Un buen sitio, a seguir.",sitio positive,"A good site, to follow.",site positive
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,id_2,Servicio rápido y eficiente.,Servicio positive,Fast and efficient service.,Service positive
es_luis-candelas-zaragoza_comment-4630,id_2,"Por ponerle una pega, el excesivo ruido ,había mucha gente y en la sala resuena mucho y casi no podíamos escucharnos.",ruido negative,"To put one downside, the excessive noise, there were many people and the room resonates a lot and we could hardly hear each other.",noise negative
es_colette-zaragoza_comment-3446,id_2,"Hoy y mañana sigue estando la oferta, pero si alguno quiere comprarla.40 € por un menú degustación con buen producto, muy bien cocinado e incluido gin-tonic, creo que es imbatible.Eso sí, para mi gusto el gin tonic mejor sin violeta, aunque soy un amante de los caramelos de violeta, mejor cada cosa en su sitio.",menú degustación positive,"Today and tomorrow there is still the offer, but if anyone wants to buy it. € 40 for a tasting menu with a good product, very well cooked and including gin and tonic, I think it is unbeatable. Of course, for my taste the best gin and tonic without violet ",tasting menu positive
es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06,id_0,"Restaurante bien decorado, aunque con espacios reducidos.",Restaurante neutral,"Well decorated restaurant, although with limited spaces.",Restaurant neutral
es_la-scala-zaragoza_comment-717,id_8,"Creo que un restaurante que presenta un estilo moderno, minimalista y bastante snob no puede presentar así un plato, pero claro la salsa y la presentación a primera vista todo lo tapa.",estilo positive <sep> plato negative,"I think that a restaurant that presents a modern, minimalist and quite snobbish style cannot present a dish like that, but of course the sauce and the presentation at first glance cover everything.",style positive <sep> plate negative
es_cullera_de_boix_65_TeresaFlorezSaelices_2012-05-27,id_1,El trato del personal fue muy bueno.,personal positive,The treatment of the staff was very good.,personal positive
es_bal-donsera-zaragoza_comment-1413,id_23,"Lo peor, para mí, el servicio.",servicio negative,"The worst, for me, the service.",service negative
es_la-scala-zaragoza_comment-1206,id_1,Nos sentaron en zona de paso habiendo reservado con tres semanas de antelación.,zona de paso negative,We were seated in the transit area having reserved three weeks in advance.,passage area negative
es_la_poma_9_AnnaAsoJaca_2014-12-15,id_2,El servicio era eficiente pero no especialmente amable.,servicio neutral,The service was efficient but not particularly friendly.,service neutral
es_l_olive_23_Sandra_2011-11-23,id_1,Pero la mujer que esta de cajera que fue quien nos recibio desde el primer momento nos hablo en catalan incluso dandose cuenta de que no lo entendiamos.,cajera negative,But the woman who is a cashier who was the one who received us from the first moment spoke to us in Catalan even realizing that we did not understand it.,cashier negative
es_cullera_de_boix_53_CarmenTorcalCastro_2012-11-14,id_1,"El unico inconveniente el espacio, apenas nos podiamos mover.",espacio negative,"The only drawback is the space, we could hardly move.",space negative
es_barceloneta_149_Rosa_2006-07-22,id_3,Mesa interior sin vistas.,Mesa negative,Interior table without views.,Desk negative
es_gamberro-zaragoza_comment-4834,id_1,La comida buenísima y sorprendente y el servicio impecable.,comida positive <sep> servicio positive,The food is delicious and surprising and the service is impeccable.,meal positive <sep> service positive
es_9reinas_32_JordiFriasMartinez_2013-05-07,id_0,Primera visita a este Restaurante con resultado satisfactorio.,Restaurante positive,First visit to this restaurant with satisfactory results.,Restaurant positive
es_9reinas_54_MartaColomer_2011-11-24,id_0,El restaurants comimos muy bien y ademas un servicio encantador y eficiente.,restaurants positive <sep> servicio positive,The restaurants ate very well and also a charming and efficient service.,restaurants positive <sep> service positive
es_barceloneta_39_SebastianBernasconi_2013-06-07,id_0,El servicio desconoce la carta que además baja la calidad que solía tener.,servicio negative <sep> carta negative,"The service does not know the menu, which also lowers the quality it used to have.",service negative <sep> letter negative
es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02,id_0,Para empezar el plato y la servilleta tenían carbonilla negra.,plato negative <sep> servilleta negative,"To start, the plate and napkin had black charcoal.",plate negative <sep> napkin negative
es_colette-zaragoza_comment-1566,id_0,"Buen restaurante, buen servicio y buena cocina.Pero… al ser tan pequeño, el humo del tabaco te arruina toda la cena.",restaurante positive <sep> servicio positive <sep> cocina positive <sep> humo del tabaco negative,"Good restaurant, good service and good cuisine. But… being so small, tobacco smoke ruins your entire dinner.",restaurant positive <sep> service positive <sep> kitchen room positive <sep> smoke of the tabacco negative
es_9reinas_12_RomanAlimena_2014-09-04,id_1,"Y la comida espectacular, por eso lo bueno se paga...",comida positive,"And the spectacular food, that's why the good is paid ...",meal positive
es_balmes_rossello_66_JoseMartinezTorres_2013-08-23,id_0,Buen servicio,servicio positive,Great service,service positive
es_l_olive_39_FranciscoDeHaro_2010-12-12,id_1,Un carta amplia y con mucha variedad.,carta positive,A wide menu with a lot of variety.,letter positive
es_la-despensa_comment-816,id_0,"Gracias a los dos por darme la informacion, algun dia he ido de tapeo en la barra pero no me ha dado por bajar, no lo hare porque por lo que poneis mas que bajar al salon, bajas a los infiernos.",salon negative,"Thanks to both of you for giving me the information, one day I have gone for tapas at the bar but I have not given up going down, I will not because for what you put more than going down to the living room, you go down to hell.",living room negative
es_barceloneta_110_MaricarmenRuesga_2009-05-25,id_1,El servicio fue perfecto.,servicio positive,The service was perfect.,service positive
es_bodega-de-chema-la-zaragoza_comment-4292,id_0,La comida la verdad muy buena pero la oferta q sale aqui luego no es la mismo de alli me salio  5€ mas caro por pers el menu.por lo demas bastante bien,comida positive <sep> oferta negative,"The food is really very good but the offer that comes out here then is not the same there I got € 5 more expensive per person on the menu, for the rest quite well",meal positive <sep> offer negative
es_colette-zaragoza_comment-3062,id_16,Me parece vergonzoso que cobren una botella porque al ser 6 personas en el menú sólo corresponden 2.,botella negative,"I find it shameful that they charge a bottle because, since there are 6 people on the menu, only 2 correspond.",bottle negative
es_barceloneta_109_Miguel_2009-06-11,id_2,"una o dos pp; de segundo bacalao a la llauna diminuto con ""secas"" de lata / carne con patatas fritas fast food.",bacalao negative <sep> carne con patatas fritas negative,one or two pp; ,Cod negative <sep> Beef and chips negative
es_cullera_de_boix_48_Anna_2013-02-12,id_1,"Sin ninguna gracia, arroz poco sabroso.",arroz negative,"Without any grace, little tasty rice.",rice negative
es_casa-pelentos-sandinies-comer-en-formigal_comment-3915,id_5,"Mi esposa, ciertamente, al revisar la factura y descubrir esto último, se llevó un buen disgusto, pues considerábamos a Casa Pelentós uno de nuestros pocos refugios pirenaicos para cuando saliéramos de casa, ya que vivimos muy cerca.",factura negative,"My wife, certainly, when reviewing the bill and discovering the latter, she was very upset, because we considered Casa Pelentós one of our few Pyrenean refuges for when we left home, since we live very close.",invoice negative
es_bal-donsera-zaragoza_comment-3493,id_7,"- Vieira y langostino al azafran con verduras de invierno: Si observais en el nombre del plato esta en singular la vieira y el langostino y el motivo no es otro que habia uno de cada, en este caso los sabores, imposible de eliminar, eran correctos, el azafran estar estaria, pero ni me supo ni lo vi.",Vieira y langostino al azafran con verduras de invierno negative,"- Scallop and prawn with saffron with winter vegetables: If you observe in the name of the dish the scallop and prawn are singular and the reason is none other than there was one of each, in this case the flavors, impossible to eliminate, were correct ",Saffron scallop and prawn with winter vegetables negative
es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24,id_2,El menú calçotada es muy completo.,menú calçotada positive,The calçotada menu is very complete.,calçotada menu positive
es_cafe_kafka_4_NuriaMestresValera_2015-02-24,id_0,Ambiente cálido y agradable.,Ambiente positive,Warm and friendly atmosphere.,Atmosphere positive
es_l_olive_88_Annna_2006-11-06,id_0,Me habian recomendado este restaurante y la verdad es que valia la pena probar.,restaurante positive,I had been recommended this restaurant and the truth is that it was worth trying.,restaurant positive
es_maur_muntaner_18_GeraldPalomarGracia_2013-05-08,id_1,"buen ambiente , comida , atención y precio !!",ambiente positive <sep> comida positive <sep> atención positive <sep> precio positive,"good atmosphere, food, attention and price !!",environment positive <sep> meal positive <sep> attention positive <sep> price positive
es_bodega-de-chema-la-zaragoza_comment-4255,id_1,La carta de vinos y el cava también.,carta de vinos y el cava positive,The wine list and cava too.,wine list and cava positive
es_la-scala-zaragoza_comment-717,id_5,La tempura aparte de no estar especialmente buena.,tempura negative,The tempura apart from not being especially good.,tempura negative
es_cullera_de_boix_102_JordiMullor_2010-09-18,id_1,Repetiría de local a la hora de celebrar otra cena de grupo.,local positive,I would repeat as a local at the time of celebrating another group dinner.,local positive
es_9reinas_56_Michael_2011-09-28,id_0,"La calidad de la comida excelente, el servicio super amable y siempre atento.",comida positive <sep> servicio positive,"The quality of the food is excellent, the service is super friendly and always attentive.",meal positive <sep> service positive
es_salamanca_10_Sebastia_2015-01-24,id_5,Festival de congelado aceitoso y arroz pasado.,congelado negative <sep> arroz negative,Festival of frozen oily and past rice.,frozen negative <sep> rice negative
es_comer-balneario-paracuellos-jiloca_comment-3797,id_0,"Es una apreciación, pero el conejo al ajillo, precisamente se cocina así, con el aceitito de haberlo cocinado, que lleva todo el sabor.",conejo al ajillo positive,"It is an appreciation, but the rabbit with garlic is cooked precisely that way, with the little oil from having cooked it, which carries all the flavor.",rabbit with garlic positive
es_colette-zaragoza_comment-4024,id_1,"Sin  ofrecernos la carta de menús nos dan la carta de platos, supongo  a ver si cuela, hasta que preguntamos por los menús, que entonces nos explican las excelencias de sus menús, que no es de mala calidad aunque pedimos una botella de vino de la carta, ya que no se puede elegir color, pero el servicio no nos parece acorde con la supuesta calidad del restaurante.",servicio negative,"Without offering us the menu they give us the menu of dishes, I suppose to see if it works, until we ask about the menus, which then explain the excellence of their menus, which is not of poor quality although we ask for a bottle of wine from the ",service negative
es_gamberro-zaragoza_comment-4867,id_1,el servicio un poco lento.,servicio neutral,The service is a little slow.,service neutral
es_cafe-meccano-gastrobar-zaragoza_comment-4825,id_4,"Al servir los platos, el encargado del local da sucintas y pertinentes explicaciones que se agradecen.",encargado positive,"When serving the dishes, the manager of the premises gives succinct and pertinent explanations that are appreciated.",duty manager positive
es_aragonia-palafox-zaragoza_comment-4199,id_6,"Y de segundo merluza con almejas en salsa verde, que eran pocos trozos, pero de primera calidad y muy bueno.",merluza con almejas en salsa verde positive <sep> merluza con almejas en salsa verde negative,"And second, hake with clams in green sauce, which were few pieces, but of first quality and very good.",hake with clams in green sauce positive <sep> hake with clams in green sauce negative
es_bodega-de-chema-la-zaragoza_comment-4256,id_0,"Fabuloso comienzo de año con una comida estupenda y una estancia genial tanto por el ambiente como por el agradable trato recibido, como en anteriores veces, repetiremos.",comida positive <sep> ambiente positive <sep> trato positive,"Fabulous start to the year with a great meal and a great stay both for the atmosphere and for the pleasant treatment received, as in previous times, we will repeat.",meal positive <sep> environment positive <sep> treatment positive
es_balmes_rossello_55_DiegoPostigo_2014-01-28,id_0,Fuimos a comer una calçotada y no hubo queja.,calçotada positive,We went to eat a calçotada and there was no complaint.,calçotada positive
es_mas-torres-zaragoza_comment-4299,id_3,"Devolucion a cocina,amabilidad de camarera,requerimiento de cuenta y adios.",camarera positive,"Return to kitchen, kindness of waitress, account requirement and goodbye.",waitress positive
es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24,id_0,Es un Restaurante muy recomendable.,Restaurante positive,It is a highly recommended restaurant.,Restaurant positive
es_barceloneta_15_BrunoVergottini_2014-10-05,id_0,muy buena paella,paella positive,very good paella,Paella positive
es_la-scala-zaragoza_comment-1138,id_0,"Hola,yo he estado en este restaurante dos veces y nos gusto bastante.",restaurante positive,"Hello, I have been to this restaurant twice and we liked it a lot.",restaurant positive
es_casa-pelentos-sandinies-comer-en-formigal_comment-3814,id_1,"El bacalao al horno (especialidad de la casa) resultó acorchado y duro, así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva, se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre.",bacalao al horno negative <sep> plato de ciervo negative <sep> comida negative,"The baked cod (a specialty of the house) was corky and hard, as well as the deer dish (26 euros per dish) was scarce and hardly garnished. In short, it is presumed a quality endorsed by various awards and we have found ourselves ",baked cod negative <sep> deer plate negative <sep> meal negative
es_l_olive_25_GloriaFerranGatell_2011-10-03,id_0,"Buena cocina, ambiente tranquilo y servicio esmerado.",cocina positive <sep> ambiente positive <sep> servicio positive,"Good cuisine, calm atmosphere and attentive service.",kitchen room positive <sep> environment positive <sep> service positive
es_maur_muntaner_7_Ana_2015-02-08,id_1,"Generoso en cantidad, pero la calidad de la carne dejaba un poco que desear.",carne negative,"Generous in quantity, but the quality of the meat left a little to be desired.",meat negative
es_cullera_de_boix_66_FranciscoYNieves_2012-05-13,id_0,El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.,menú  degustacion positive <sep> servicio positive <sep> comida positive,We found the tasting menu to be good and varied with a very attentive service and a pleasant treatment and the food was good with a good value for money.,tasting menu positive <sep> service positive <sep> meal positive
es_balmes_rossello_73_MarissaMinichello_2013-03-13,id_1,Mucha comida!,comida positive,Lots of food!,meal positive
es_barceloneta_31_RamonCanoProus_2013-09-06,id_3,Quizás los postres y los vinos un poco caros.,postres negative <sep> vinos negative,Perhaps the desserts and the wines a bit expensive.,desserts negative <sep> wines negative
es_maur_muntaner_2_MiriamMiguelezDominguez_2015-03-22,id_0,"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.",comida positive <sep> sitio positive,"We have eaten very comfortably, the food excellent and the place very cozy.",meal positive <sep> site positive
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17,id_3,Tienen un servicio rápido y eficiente.,servicio positive,They have a fast and efficient service.,service positive
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_0,"Servicio atento y eficiente, ambiente agradable.",Servicio positive <sep> ambiente positive,"Attentive and efficient service, pleasant atmosphere.",Service positive <sep> environment positive
es_maur_muntaner_25_GenovevaQuerejeta_2013-02-12,id_0,"Buen ambiente, la comida genial, bien situado.",ambiente positive <sep> comida positive <sep> bien situado positive,"Good atmosphere, great food, well located.",environment positive <sep> meal positive <sep> well located positive
es_barceloneta_139_Ana_2007-04-17,id_1,un lugar para ir con alguien especial(como fuí yo..),lugar positive,a place to go with someone special (like I was ..),place positive
es_maur_muntaner_1_MarisolMosqueraMosquera_2015-03-23,id_0,"Deliciosa comida, buen ambiente, precio correcto!",comida positive <sep> ambiente positive <sep> precio positive,"Delicious food, good atmosphere, right price!",meal positive <sep> environment positive <sep> price positive
es_barceloneta_87_Lonly_2011-03-23,id_1,Muy buen servicio y muy cómodo (te aparcan el coche).,servicio positive,Very good service and very comfortable (they park your car).,service positive
es_cafe-meccano-gastrobar-zaragoza_comment-4825,id_0,Muy buen restaurante.,restaurante positive,Very good restaurant.,restaurant positive
es_wok-aragonia-dinasty-zaragoza_comment-2372,id_10,Quería hablar de la iluminación del local.,iluminación neutral,I wanted to talk about the lighting of the premises.,illumination neutral
es_barceloneta_47_Fast_65_2012-12-07,id_4,"Postres nada atractivos, la misma carta de postres de los últimos 15 años.",Postres negative <sep> carta de postres negative,"Unattractive desserts, the same dessert menu from the last 15 years.",Desserts negative <sep> dessert menu negative
es_barceloneta_107_Pedro_2009-07-29,id_3,"Cubiertos mal puestos, sin la mas mínima delicadeza.",Cubiertos negative,"Badly placed cutlery, without the slightest delicacy.",Covered negative
es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16,id_0,"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",Restaurante positive <sep> servicio positive <sep> comida positive <sep> presentacion positive,"Small and very cozy restaurant, very quiet, excellent service, food and presentation according to expectations.",Restaurant positive <sep> service positive <sep> meal positive <sep> presentation positive
es_cullera_de_boix_88_Sebastian_2011-04-25,id_1,"Nada más entrar un olor impresionante a cocina poco limpia, luego unos entrantes",olor negative,"As soon as you enter an impressive smell of unclean cuisine, then some starters",smell negative
es_la-scala-zaragoza_comment-2259,id_1,El servicio siempre es correctísimo y la comida muy buena.,servicio positive <sep> comida positive,The service is always correct and the food very good.,service positive <sep> meal positive
es_la_poma_9_AnnaAsoJaca_2014-12-15,id_5,La decoración bastante conseguida.,decoración positive,The decoration is quite successful.,decor positive
es_l_olive_12_MaiteRafolsSole_2013-12-27,id_2,"Croquetas oleosas, salmón marinado insulso y escaso láminas transparentes, alcachofas con almejas duras  y sosas de vivero cuando el precio del plato fue de 28€, el carpaccio de rape  testimonial.",Croquetas negative <sep> salmón marinado negative <sep> alcachofas con almejas negative <sep> carpaccio de rape negative,"Oily croquettes, bland marinated salmon and a few transparent slices, artichokes with hard and bland clams from the nursery when the price of the dish was € 28, the monkfish carpaccio testimonial.",Croquettes negative <sep> marinated salmon negative <sep> Artichoke with clams negative <sep> monkfish carpaccio negative
es_colette-zaragoza_comment-68,id_1,"Tiene 6 meses, estabamos en todo el restaurante unas 13 personas y tres camareras y el servicio FUE PENOSO mucho guante blanco puesto pero te dejan los mismos cubiertos de los entrantes hasta los postres, los platos se acumulan en el centro de la mesa y no te los quitan, necesita pan y tienes casi que rogarlo.",servicio negative,"She is 6 months old, we were in the whole restaurant about 13 people and three waitresses and the service WAS PENOUS, a lot of white gloves on but they leave you the same cutlery from the starters to the desserts, the dishes pile up in the center of the table and you don't ",service negative
es_colette-zaragoza_comment-261,id_0,"solo dijo que es un sitio alucinate,comida sevicio y decoracion, lo que mas me gusto fue la comida ya que es de muy buena calidad, espero que en un futuro se igual y que no cambie.",sitio positive <sep> comida positive,"He just said that it is a hallucinated place, service food and decoration, what I liked the most was the food since it is of very good quality, I hope that in the future it will be the same and that it will not change.",site positive <sep> meal positive
es_maur_muntaner_37_Anna_2011-11-29,id_0,No puedo disfrutar más en Maur!La calidad de sus carnes y verduras a la brasa es impresionante!,carnes positive <sep> verduras a la brasa positive,I can't enjoy more at Maur! The quality of their grilled meat and vegetables is impressive!,meats positive <sep> grilled vegetables positive
es_cullera_de_boix_89_CaroleGouaillier_2011-03-27,id_1,Pica pica y vino muy buenos.,Pica pica positive <sep> vino positive,Pica pica and very good wine.,Pica pica positive <sep> came positive
