review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
1105,id_14,"Это не реклама этого заведения и не какой нибудь пиар, так как не имею никакого отношения к этому заведению.",заведения positive,"This is not an advertisement for this institution or some kind of PR, since I have nothing to do with this institution.",establishments positive
11770,id_20,"В общем, ресторан высокого уровня.",ресторан positive,"In general, the restaurant is of a high standard.",a restaurant positive
1368,id_2,Атмосфера что надо - располагает к веселью и дружескому общению.,Атмосфера positive,The atmosphere is just right - conducive to fun and friendly communication.,Atmosphere positive
32840,id_13,"Спасибо, ""радио"" за отличный вечер!","""радио"" positive",Thank you radio for a great evening!,"""radio"" positive"
29383,id_3,"Интерьер оставляет желать лучшего, но может быть для такого завидения это нормально.",Интерьер neutral,"The interior leaves a lot to be desired, but maybe it's okay for such an establishment.",Interior neutral
18148,id_0,Подруга очень рекомендовала это место.,место positive,A friend highly recommended this place.,a place positive
18430,id_2,"В целом заведение понравилось, и обстановка, и интерьер, и меню.",заведение positive <sep> обстановка positive <sep> интерьер positive <sep> меню positive,"In general, I liked the institution, and the decor, and the interior, and the menu.",institution positive <sep> situation positive <sep> interior positive <sep> menu positive
33538,id_3,"Как итог, хотелось бы посоветовать ""Империю"" не только как ресторан для празднования свадеб,дней рождений (красивые большие залы,удобный танцпол,живая музыка вам обязательно понравятся),но и как место с уютной романтической обстановкой!",Империю positive <sep> залы positive <sep> танцпол positive <sep> живая музыка positive <sep> обстановкой positive,"As a result, I would like to recommend ""Empire"" not only as a restaurant for celebrating weddings, birthdays (beautiful large rooms, comfortable dance floor, live music you will definitely like), but also as a place with a cozy romantic atmosphere!",The empire positive <sep> halls positive <sep> dance floor positive <sep> live music positive <sep> setting positive
33598,id_9,"Комплименты от шеф-повара, салаты, закуски, горячие блюда оригинальны и великолепны.",Комплименты от шеф-повара positive <sep> салаты positive <sep> закуски positive <sep> горячие блюда positive,"Compliments from the chef, salads, snacks, hot dishes are original and magnificent.",Compliments from the chef positive <sep> salads positive <sep> snacks positive <sep> hot dishes positive
2965,id_7,"Кухня порадовала разнообразием,хорошим,информативным меню,по которому легко можно было выбрать блюдо на любой вкус,так как представлена японская,русская ,грузинская кухня.",Кухня positive <sep> меню positive,"The cuisine pleased me with a variety, a good, informative menu, according to which it was easy to choose a dish for every taste, since Japanese, Russian, Georgian cuisine is presented.",Kitchen positive <sep> menu positive
1563,id_1,"Много о нем слышала, но ни разу не была , а тут случай подвернулся… Мы заняли столик, официант подошел буквально через пару минут.",официант positive,"I heard a lot about him, but I have never been, and then the case turned up ... We took a table, the waiter came up literally a couple of minutes later.",waiter positive
19817,id_7,"Конечно, хотелось бы чуть больше ассортимента роллов, но те, что есть, очень нравятся.",роллов positive <sep> роллов negative,"Of course, I would like a little more assortment of rolls, but I really like those that are.",rolls positive <sep> rolls negative
21856,id_12,Отдельное СПАСИБО за песню)))))),песню positive,Special THANKS for the song)))))),a song positive
10985,id_3,"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!",китайским интерьером negative <sep> диванчики negative <sep> скатерти на столах negative <sep> интерьера negative,"I was pleasantly surprised by the ""Chinese interior"" - sofas like in a bistro, tablecloths on tables like a dining room, European lamps / chandeliers, in general, in terms of the interior, there is absolutely no Chinese!",Chinese interior negative <sep> sofas negative <sep> tablecloths on tables negative <sep> interior negative
34956,id_0,"На днях, в командировку, приезжали коллеги по работе и мы, вчетвером, забрели в этот замечательный ресторанчик на Каменоостровском.",ресторанчик positive,"The other day, on a business trip, colleagues from work came and the four of us wandered into this wonderful restaurant on Kamenoostrovsky.",restaurant positive
33838,id_15,"Официанты в массе своем мужчины, как рассказывают это фишка суши, позволяющая увеличить быстроту обслуживания.",Официанты positive,"The waiters are mostly men, as they say this is a sushi chip that allows you to increase the speed of service.",Waiters positive
15335,id_4,"Еда была очень вкусной, порции оказались большими!!!!!",Еда positive <sep> порции positive,"The food was delicious, the portions were great !!!!!",Food positive <sep> portions positive
1563,id_5,"Если уж паб, то пусть бы он оставался пабом… Но на свой страх и риск, я не удержалась от соблазна и заказала мои любимые суши, хотя много раз зарекалась… Если особо не придираться, то суши, в общем то были обычными, но.. как то чуть –чуть недотягивали до уровня чтобы ими можно было действительно наслаждаться.",паб negative <sep> суши neutral,"If it's a pub, then let it remain a pub ... But at my own peril and risk, I could not resist the temptation and ordered my favorite sushi, although I renounced it many times ... ",a pub negative <sep> sushi neutral
35613,id_0,Очень не понравилось обслуживание!,обслуживание negative,Didn't like the service very much!,service negative
27169,id_6,"Интерьер средневекового замка, обстановка, обслуживание превзошли все ожидания.",Интерьер positive <sep> обстановка positive <sep> обслуживание positive,"The interior of the medieval castle, furnishings, service exceeded all expectations.",Interior positive <sep> situation positive <sep> service positive
18518,id_2,"Официанты очень подготовленные, могут рассказать, что из чего готовиться, как подаётся.",Официанты positive,"The waiters are very prepared, they can tell you what to cook from, how it is served.",Waiters positive
10942,id_5,"Есть и восточные блюда, и европейские, и японские.",блюда positive,"There are oriental, European and Japanese dishes.",dishes positive
2345,id_13,"Обязательно будем заходить к вам по всем поводам, и без оных, и конечно будем рекомендовать ваш ресторан всем своим друзьям!",ресторан positive,"We will definitely visit you on all occasions, and without them, and of course we will recommend your restaurant to all our friends!",a restaurant positive
1105,id_7,"Порции большие, красивые тарелки, хорошее обслуживание.",Порции positive <sep> тарелки positive <sep> обслуживание positive,"The portions are large, nice plates, good service.",Portions positive <sep> plates positive <sep> service positive
16714,id_3,"Салат сочный и вкусный, баранина и овощи очень достойные.",Салат positive <sep> баранина positive <sep> овощи positive,"The salad is juicy and tasty, the lamb and vegetables are very decent.",Salad positive <sep> mutton positive <sep> vegetables positive
1105,id_5,"Поели рибай, после чего сделали вывод, что он был лучше, чем в некоторых стейк-хаусах.",рибай positive,They ate the ribeye and then concluded that it was better than some of the steakhouses.,ribeye positive
1515,id_1,"В ресторан МИСО на московском ходим с коллегами обедать практически каждый день, обычно компания 5-6 человек, до этого инцидента мы были очень довольны кухней и обслуживанием, прекрасный интерьер и атмосфера, но в очередной наш ланч был добавлен человеческий волос!!!!!!",кухней positive <sep> обслуживанием positive <sep> интерьер positive <sep> атмосфера positive <sep> ланч negative,"We go to the MISO restaurant in Moscow with colleagues to have dinner almost every day, usually a company of 5-6 people, before this incident we were very pleased with the cuisine and service, wonderful interior and atmosphere, but in our next lunch a human hair was added !!!!! ",kitchen positive <sep> service positive <sep> interior positive <sep> atmosphere positive <sep> lunch negative
6668,id_14,"Так что, у нас есть повод придти в квартиру еще раз!",квартиру positive,"So, we have a reason to come to the apartment again!",apartment positive
33598,id_5,"Предложили хлеб на выбор ( в дальнейшем за вечер неоднократно подходил молодой человек и предлагал хлеб ""какой желаете"") и три вида масла.",молодой человек positive,"They offered a choice of bread (later in the evening a young man repeatedly came up and offered bread ""whatever you want"") and three types of butter.",young man positive
10847,id_4,Администратор и официанты весьма вежливы.,Администратор positive <sep> официанты positive,The receptionist and waiters are very polite.,Administrator positive <sep> waiters positive
19383,id_5,"Заказали: отварные креветки - креветки, как креветки, но какие-то слишком маленькие (240 руб.), салат ""Салмон"" с лососем, неплохой, но пресноват, соуса явно не хватает, кольца кальмара в кляре - под пиво нормально, мясные чипсы из говядины - вкусно, Рагу - вкусно, но больше напоминало бульон с мясом, королевские креветки с соусом - очень вкусное блюдо(599 руб.), к сожалению не все цены помню.","отварные креветки neutral <sep> салат ""Салмон"" с лососем neutral <sep> соуса negative <sep> кольца кальмара в кляре neutral <sep> мясные чипсы из говядины positive <sep> Рагу positive <sep> королевские креветки с соусом positive","Ordered: boiled shrimps - shrimps, like shrimps, but some are too small (240 rubles), Salmon salad with salmon, not bad, but freshish, obviously not enough sauce, squid rings in batter - fine with beer, meat chips ",boiled shrimp neutral <sep> Salmon salad with salmon neutral <sep> sauce negative <sep> squid rings in batter neutral <sep> beef meat chips positive <sep> Stew positive <sep> king prawns with sauce positive
16274,id_4,"Заказала я салат,большую порцию,как ни странно его принесли в большом количестве,из горячего заказала стейк из телятины,мясо было мягким и сочным,и конечно же мое самое любимое это десерт,заказала тирамису,и правильно сделала,очень вкусный десерт.",салат positive <sep> стейк из телятины positive <sep> мясо positive <sep> тирамису positive <sep> десерт positive,"I ordered a salad, a large portion, oddly enough, it was brought in large quantities, I ordered veal steak from the hot one, the meat was soft and juicy, and of course my favorite is this dessert, I ordered tiramisu, and did the right thing, a very tasty dessert.",salad positive <sep> veal steak positive <sep> meat positive <sep> tiramisu positive <sep> dessert positive
20784,id_8,"Шашлык свежий, тает, никакого жира и костей.",Шашлык positive,"The kebab is fresh, melts, no fat and bones.",Shashlik positive
3647,id_11,Интерьер тоже очень оригинальный.,Интерьер positive,The interior is also very original.,Interior positive
33252,id_8,"Молодцы, ребята, за такое обслуживание не жалко и чаевые оставлять.",обслуживание positive,"Well done, guys, it's not a pity to leave a tip for such a service.",service positive
28710,id_6,"Интерьер,конечно, поражает сразу, уже на улице все очень мило хорошенькая елочка и туи,фонарики новогоднее настроение, внутри уютно и шикарно,мягкие диваны,свечи, белый рояль.",Интерьер positive <sep> елочка positive <sep> туи positive <sep> фонарики positive <sep> диваны positive <sep> свечи positive <sep> белый рояль positive,"The interior, of course, amazes at once, already on the street everything is very cute, a pretty Christmas tree and thuja, New Year's mood lanterns, inside it is cozy and chic, soft sofas, candles, a white piano.",Interior positive <sep> herringbone positive <sep> thuja positive <sep> flashlights positive <sep> sofas positive <sep> candles positive <sep> white piano positive
18372,id_5,"Особенно мне понравился шашлык из курицы и салат ""Розана"" всем советую попробовать.","шашлык из курицы positive <sep> салат ""Розана"" positive","I especially liked the chicken kebab and ""Rosana"" salad, I advise everyone to try it.","chicken kebab positive <sep> ""Rosana"" salad positive"
31963,id_1,"Проходите в один из четырех залов, а далее как обычно: усаживаетесь, ждете официанта (благо он приходит достаточно быстро), заказываете еду и ждете минут 15-20.",официанта neutral,"Go to one of the four halls, and then, as usual: sit down, wait for the waiter (fortunately, he comes quickly enough), order food and wait 15-20 minutes.",waiter neutral
36205,id_13,Принесенные блюда тоже очень понравились!!!(повару за это отдельное спасибо!!!),блюда positive,I liked the brought dishes too !!! (special thanks to the chef for this !!!),dishes positive
16137,id_1,"Ну во-первых, хочется отметить одно маленькое разочарование, которое меня охватило сразу же: интерьер.",интерьер negative,"Well, first of all, I would like to note one small disappointment that seized me immediately: the interior.",interior negative
18148,id_5,"А вот в последующие разы я была разочарована: свободных мест почти не бывает, официанты ничего не успевают, десертов в наличии практически не бывает...",свободных мест negative <sep> официанты negative <sep> десертов negative,"But the next times I was disappointed: there are almost no empty seats, the waiters do not have time for anything, there are practically no desserts available ...",free places negative <sep> waiters negative <sep> desserts negative
33621,id_2,"Все по порядку, банкетное меню 2000 на человека, дело было не в цене, хотелось просто видеть богатый стол, администратор уверила, что этого вполне достаточно, хотя у нас было меню на 18 человек, а двое не смогли прийти и сумма заказа была больше чем 2000 на человека и все равно еды было мало!",еды negative,"Everything in order, banquet menu 2000 per person, it was not about the price, I just wanted to see a rich table, the administrator assured that this was enough, although we had a menu for 18 people, and two could not come and the order amount was more than ",food negative
13252,id_10,"Обслуживания все те три раза, что мы там были, также было безупречным.",Обслуживания positive,The service was also impeccable the three times we went there.,Services positive
27169,id_14,"Отмечу также как человек, увлекающийся фотографией,что фотографии на фоне этого замечательного средневекового интерьера получаются просто фантастические!",интерьера positive,"I would also like to note, as a person who is fond of photography, that the photographs against the background of this wonderful medieval interior are simply fantastic!",interior positive
3480,id_4,Порции не маленькие и наедаешься очень хорошо!,Порции positive,The portions are not small and you eat very well!,Portions positive
17009,id_5,"Когда я спросила у официанта, столько еще ожидать наш заказ, на что прозвучал ответ: ""ну, не знаю может минут через 10, у нас банкет внизу и повара не успевают......."", на что я сказала, что Вас это не оправдывает, или надо было предупредить.",официанта negative,"When I asked the waiter how much more to wait for our order, to which the answer was sounded: ""Well, I don’t know, maybe in 10 minutes, we have a banquet downstairs and the cooks do not have time ......."", to which I said that ",waiter negative
19383,id_4,"Пиво вкусное, есть из чего выбрать.",Пиво positive,"The beer is delicious, there is plenty to choose from.",Beer positive
12943,id_2,"И место на диванчиках нашлось, и официантка очень приветливая, но ненавязчивая, интерьер приятный, живая музыка тоже расслабляет, вполне и под нее можно вести беседу.",официантка positive <sep> интерьер positive <sep> живая музыка positive,"And there was a place on the sofas, and the waitress is very friendly, but unobtrusive, the interior is pleasant, live music is also relaxing, it is quite possible to conduct a conversation under it.",waitress positive <sep> interior positive <sep> live music positive
12270,id_13,"Принесли на углях с картошечкой ..ммм.. действительно ,очень вкусно. ..и вино, несмотря на то,что девушка толком не смогла объяснить что за вино, ограничилась лишь ""ну оно хорошее""..да,белое полусладкое очень впечатлило))",на углях с картошечкой positive <sep> вино positive <sep> девушка negative <sep> белое полусладкое positive,"Brought on charcoal with potatoes .. mmm .. really, very tasty. ",on coals with potatoes positive <sep> wine positive <sep> young woman negative <sep> semi-sweet white positive
23369,id_13,Салат оказался приправлен слишком острым соусом.,Салат negative <sep> соусом negative,The salad was flavored with too hot sauce.,Salad negative <sep> sauce negative
25861,id_1,Красивый интерьер - сидели у окна за столиком с диванчиками.,интерьер positive,Nice interior - we sat by the window at a table with sofas.,interior positive
3231,id_4,"Особенно хочу отметить официанта Елену, к сожалению фамилию не знаю, которая обслуживала стол жениха и невесты!))))",официанта positive,"I especially want to note the waiter Elena, unfortunately I don’t know the last name, who served the table of the bride and groom!))))",waiter positive
32442,id_2,"Гостей вместе с нами было 47 человек, в зале было свободно и места для танцев, о котором я очень переживала, было предостаточно.",зале positive <sep> места для танцев positive,"There were 47 guests with us, the hall was free and there was plenty of room for dancing, which I was very worried about.",the hall positive <sep> places for dancing positive
23878,id_8,Столики есть на любой вкус и с диванами и у окна и напротив сцены.,Столики positive,There are tables for every taste and with sofas and at the window and opposite the stage.,Coffee tables positive
11116,id_3,Да и по вкусу пицца оставляет желать лучшего.,пицца negative,And the taste of the pizza leaves much to be desired.,Pizza negative
10778,id_0,"Для меня ответ на вопрос ""Стоит ли идти в этот ресторан?"" -однозначный.",ресторан positive,"For me, the answer to the question ""Is it worth going to this restaurant?"" ",a restaurant positive
21574,id_8,Уже порекомендовала это заведение всем друзьям.,заведение positive,I have already recommended this place to all my friends.,institution positive
33798,id_9,"Официанты внимательные, но ненавящивые.",Официанты positive,The waiters are attentive but hateful.,Waiters positive
10825,id_0,"Побывали впервые в День всех влюбленных в этом ресторане,уж очень понравился видео ролик этого ресторана и мы решили сходить.",ресторана positive,"We visited this restaurant for the first time on Valentine's Day, we really liked the video clip of this restaurant and we decided to go.",restaurant positive
11267,id_2,По-поводу самой еды - ни одно блюдо восхищения не вызвало.,еды neutral <sep> блюдо neutral,"As for the food itself, not a single dish aroused admiration.",food neutral <sep> dish neutral
36205,id_14,"Лосось просто таял во рту, салат Цезарь вообще вне всяких похвал!",Лосось positive <sep> салат Цезарь positive,"Salmon just melted in my mouth, Caesar salad is generally beyond praise!",Salmon positive <sep> Caesar salad positive
2747,id_4,Хорошая вентиляция и меньше народу.,вентиляция positive,Good ventilation and fewer people.,ventilation positive
1515,id_5,"Не думаю, что в ближайшее время у меня, либо у моих коллег появится желание посещать данное заведение.",заведение negative,I do not think that in the near future I or my colleagues will have a desire to visit this institution.,institution negative
35501,id_5,Официантки вежливые и приветливые.,Официантки positive,The waitresses are polite and welcoming.,Waitresses positive
2616,id_1,"Как было сказано: ""Самые вкусные суши в городе!"", так и получилось.",суши positive,"As it was said: ""The most delicious sushi in the city!"", And so it happened.",sushi positive
21399,id_6,Также пробовали суп-пюре из белых грибов (чудесно) и салат с креветками (очень вкусно).,суп-пюре из белых грибов positive <sep> салат с креветками positive,Also tried porcini mushroom soup (wonderful) and shrimp salad (very tasty).,porcini mushroom puree soup positive <sep> salad with shrimp positive
36589,id_2,"Ресторан очень уютный, вид из окон шикарный на центр города.",Ресторан positive <sep> вид из окон positive,"The restaurant is very cozy, the view from the windows is gorgeous to the city center.",A restaurant positive <sep> view from windows positive
2747,id_8,"Из блюд, которые брала, больше всего понравился салат ""Кавказский"" - нежный с оригинальной кислинкой грейпфрута.","салат ""Кавказский"" positive <sep> грейпфрута positive","Of the dishes I took, I liked the ""Caucasian"" salad the most - tender with the original sourness of grapefruit.","salad ""Caucasian"" positive <sep> grapefruit positive"
22386,id_2,"По меню: Ценник выше среднего Небольшой выбор салатов Из блюд компаний перепробовали: соленья, кармашки с грибами и рыбой, жареный камамбер, шашлык из свинины, свинину с моцареллой и грибами, угря.",меню negative <sep> салатов negative,"For the menu: The price tag is above average A small selection of salads From the dishes of the companies we tried: pickles, pockets with mushrooms and fish, fried camembert, pork shashlik, pork with mozzarella and mushrooms, eel.",menu negative <sep> salads negative
10985,id_8,Конечно посуда и сервировка стола могли бы быть и получше.,посуда negative <sep> сервировка negative,"Of course, the dishes and table setting could be better.",dishes negative <sep> serving negative
20086,id_6,"Несколько удивило огромное количество обслуживающего персонала в пересчете на кв.м. и посетителя, наш стол обслуживало двое, хотя нас было за столом всего 5 чел.",обслуживающего персонала neutral,I was somewhat surprised by the huge number of service personnel per sq.m. ,service personnel neutral
11116,id_9,"Причем начиная от официанток, заканчивая администраторами.",официанток negative <sep> администраторами negative,And from waitresses to administrators.,waitresses negative <sep> administrators negative
31778,id_6,Еще там очень пикольный бармен- внешне напоминает повара из мультиков!,бармен positive,There is also a very picnic bartender - it looks like a cook from cartoons!,bartender positive
13912,id_4,"Стулья в зале для некурящих европейские, очень удобные, в отличии от другого зала, где они выполнены в китайском стиле, но сидеть на них не удобно.",Стулья positive <sep> зала negative,"The chairs in the non-smoking room are European, very comfortable, in contrast to the other room, where they are made in the Chinese style, but it is not comfortable to sit on them.",Chairs positive <sep> hall negative
18003,id_14,качество вин тоже порадовало.,вин positive,the quality of the wines was also good.,wines positive
11532,id_8,"Кушали цезарь с тунцом (очень вкусный тунец), суп-пюре картофельный (после которого в качестве, видимо, комплимента подали ягодный сорбет) и пасту с морепродуктами - все очень вкусно.",цезарь с тунцом positive <sep> тунец positive <sep> суп-пюре картофельный positive <sep> ягодный сорбет positive <sep> пасту с морепродуктами positive,"We ate caesar with tuna (very tasty tuna), mashed potato soup (after which, apparently, a berry sorbet was served as a compliment) and pasta with seafood - everything is very tasty.",caesar with tuna positive <sep> tuna positive <sep> mashed potato soup positive <sep> berry sorbet positive <sep> pasta with seafood positive
29298,id_2,"Очень радует то, что по вечерам, где-то с 9 часов, играет живая музыка, можно потанцевать и прекрасно провести время.",живая музыка positive,"It is very pleasing that in the evenings, from about 9 o'clock, live music is played, you can dance and have a great time.",live music positive
36926,id_1,"Первый раз пишу отзыв о ресторане, настолько меня впечатлило данное место.",место positive,"This is the first time I am writing a review about a restaurant, this place impressed me so much.",a place positive
24578,id_13,"На наше замечание девушка сказала, что у них какие-то проблемы на кухне.",девушка negative,"In response to our remark, the girl said that they had some problems in the kitchen.",young woman negative
2013,id_5,"Суши, для тех кто любит, просто супер вкусные, пожалуй, самые вкусные в городе, ну и за его пределами, на мой взгляд!:)",Суши positive,"Sushi, for those who love it, is just super tasty, perhaps the most delicious in the city, and beyond, in my opinion! :)",Sushi positive
21716,id_1,"Общались всегда с менеджером Екатериной, которая отвечала на все наши вопросы, во многом шла нам на встречу, и всё, что было договорено - было сделано.",менеджером positive,"We always talked with the manager Ekaterina, who answered all our questions, in many ways went to meet us, and everything that was agreed was done.",manager positive
10847,id_8,Но вы попробовали бы этот десерт м.м.м.,десерт positive,But you would try this MMM dessert.,dessert positive
33952,id_7,С нами была управляющая другого ресторана и она очень хорошо отзывалась о работе и работниках ресторана.,работниках ресторана positive,The manager of another restaurant was with us and she spoke very well of the work and the staff of the restaurant.,restaurant workers positive
