review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
Y#7,id_5,Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy negative,El repartidor a veces se molesta si no le das más del 10% de propina.,Repartidor negative
P#10,id_3,And $11 for a plate of bland guacamole?,guacamole negative,¿Y $ 11 por un plato de guacamole suave?,guacamole negative
1064477,id_4,We took advanatage of the half price sushi deal on saturday so it was well worth it.,half price sushi deal positive,"Aprovechamos la oferta de sushi a mitad de precio el sábado, así que valió la pena.",oferta de sushi a mitad de precio positive
1430994,id_2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque positive,Tuve sopa de langosta tiene 2 oz. ,Sopa de langosta positive
P#9,id_1,Pacifico is a great place to casually hang out.,Pacifico positive,Pacifico es un gran lugar para pasar el rato casualmente.,Pacifico positive
1154550,id_1,The place is small and cramped but the food is fantastic.,place negative <sep> food positive,"El lugar es pequeño y estrecho, pero la comida es fantástica.",lugar negative <sep> comida positive
1041457,id_3,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,Grilled Chicken special with Edamame Puree positive,Lo único que disfruté moderadamente fue su especial de pollo a la parrilla con puré de Edamame.,Especial de Pollo a la Parrilla con Puré de Edamame positive
735448,id_1,"whoever the jazz duo was, they were on POINT.",jazz duo positive,"Quienquiera que fuera el dúo de jazz, estaban en POINT.",dúo de jazz positive
476473,id_0,Awsome Pizza especially the Margheritta slice.,Pizza positive <sep> Margheritta slice positive,"Pizza impresionante, especialmente la rebanada de Margheritta.",Pizza positive <sep> Rebanada de Margheritta positive
TFS#2,id_1,The food is great and the environment is even better.,food positive <sep> environment positive,La comida es excelente y el ambiente es aún mejor.,comida positive <sep> medio ambiente positive
1623276,id_2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant positive,Este es un buen restaurante si está buscando un buen lugar para celebrar una cena íntima con socios de negocios.,restaurante positive
FF#4,id_7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",server negative <sep> appetizer positive,"Un servidor diferente mejoró la diversión, dejando nuestros entrantes frente a nosotros a la mitad de nuestro aperitivo (que estaba delicioso).",servidor negative <sep> aperitivo positive
1225162,id_4,The bar is very well stocked with interesting beers and well priced wines.,bar positive <sep> beers positive <sep> wines positive,El bar está muy bien surtido con interesantes cervezas y vinos a buen precio.,bar positive <sep> cervezas positive <sep> vinos positive
1506491,id_5,Thank You Emilio.,Emilio positive,Gracias Emilio.,Emilio positive
1390357,id_4,The sushi is amazing!!!,sushi positive,¡El sushi es increíble!,Sushi positive
1661043,id_1,Salads are a delicious way to begin the meal.,Salads positive,Las ensaladas son una forma deliciosa de comenzar la comida.,Ensaladas positive
709294,id_5,Staff is very accomodating.,Staff positive,El personal es muy servicial.,Personal positive
1352948,id_1,And where does Patis go wrong; no where.,Patis positive,¿Y dónde se equivoca Patis? ,Patis positive
470488,id_2,The sushi was awful!,sushi negative,¡El sushi era horrible!,Sushi negative
BFC#9,id_18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",food positive <sep> grilled Mahi Mahi negative,"En general, todos parecían felices con su comida, excepto mi hermano que tenía el Mahi Mahi a la parrilla, ¡aparentemente empapado en jugo de toronja!",comida positive <sep> Mahi Mahi a la parrilla negative
1471273,id_2,Not impressed with the food.,food negative,No me impresionó la comida.,comida negative
RL#3,id_1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place positive,"No soy necesariamente un fanático de este lugar, pero fue un momento divertido para los pirces bajos.",lugar positive
1655521,id_2,"The food was very good, a great deal, and the place its self was great.",food positive <sep> place positive,"La comida era muy buena, una gran oferta, y el lugar en sí era genial.",comida positive <sep> lugar positive
535086,id_4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,Heartland Brewery positive,¡He estado haciendo todo lo anterior en Heartland Brewery durante más de 5 años y NUNCA ME HE SIDO DECEPCIONADA!,Cervecería Heartland positive
1448587,id_3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor neutral,"La decoración de este lugar es muy cenicienta y el tipo de lugar que esperas en el East Village: no romántico, simplemente simple, pequeño y escaso.",decoración neutral
Z#6,id_0,Possibly the Most Romantic Restaurant in the City,Restaurant positive,Posiblemente el restaurante más romántico de la ciudad,Restaurante positive
445960,id_1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant positive,El restaurante tiene vistas a hermosos prados verdes hacia el río Hudson y la Estatua de la Libertad.,restaurante positive
713152,id_0,"Excellent dumplings served amid clean, chic decor.",dumplings positive <sep> decor positive,Excelentes albóndigas servidas en medio de una decoración limpia y elegante.,bolas de masa hervida positive <sep> decoración positive
1058221,id_4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter negative,"Resulta que tengo una política que va acompañada de un poco de respeto por mí mismo, que incluye no dejar que un camarero me intimide, es decir, que me haga sentir mal al pedir trivialidades como el agua o la cuenta.",mesero negative
PP#4,id_4,I thought the restaurant was nice and clean.,restaurant positive,Pensé que el restaurante era bonito y limpio.,restaurante positive
NP#4,id_0,Maggot in the food!,food negative,¡Gusano en la comida!,comida negative
1538149,id_1,The food was authentic.,food positive,La comida era auténtica.,comida positive
ADLT#3,id_2,This establishment is the real deal.,establishment positive,Este establecimiento es el verdadero negocio.,establecimiento positive
875139,id_1,The pizza was pretty good and huge.,pizza positive,La pizza era bastante buena y enorme.,Pizza positive
1623276,id_1,The food is tasty and portion sizes are appropriate.,food positive <sep> portion sizes positive,La comida es sabrosa y el tamaño de las porciones es apropiado.,comida positive <sep> tamaños de las porciones positive
TFS#10,id_9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",restaurant positive <sep> staff negative,"En general, volvería, ya que era un hermoso restaurante, pero espero que el personal preste más atención a los pequeños detalles en el futuro.",restaurante positive <sep> personal negative
632121,id_3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",vibe positive <sep> owner positive <sep> service positive,"Lo mejor de todo es el ambiente cálido, el propietario es súper amable y el servicio es rápido.",ambiente positive <sep> dueño positive <sep> Servicio positive
DBG#7,id_10,The real problem I had with this place was the complete lack of service.,service negative,El verdadero problema que tuve con este lugar fue la completa falta de servicio.,Servicio negative
TR#3,id_3,Good food: my favorite is the seafood spaghetti.,food positive <sep> seafood spaghetti positive,Buena comida: mi favorito son los espaguetis con marisco.,comida positive <sep> espagueti con mariscos positive
TFS#5,id_16,Vanison was good but not amazing.,Vanison neutral,Vanison fue bueno pero no sorprendente.,Vanison neutral
NP#4,id_3,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",mushroom sauce negative,"Sin embargo, terminé mi plato, y fue entonces cuando encontré un gusano en salsa de champiñones en el fondo.",salsa de hongos negative
1632445,id_2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,lobster sandwich positive <sep> spaghetti with Scallops and Shrimp positive,El sándwich de langosta es bueno y el espagueti con vieiras y camarones es genial.,sándwich de langosta positive <sep> espaguetis con vieiras y camarones positive
757762,id_2,He offers subpar service and has no personality.,service negative,Ofrece un servicio insatisfactorio y no tiene personalidad.,Servicio negative
CLF#3,id_4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,Casa La Femme negative,"Literalmente, acabo de regresar a casa después de visitar Casa La Femme y me sentí tan ofendido por mi visita que sentí que era necesario intentar advertir a otros comensales que valoran su dinero y su tiempo.",Casa La Femme negative
475298,id_0,"Good, fast service.",service positive,Servicio bueno y rápido.,Servicio positive
Y#6,id_5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls positive","Los rollos Dancing, White River y Millenium son imprescindibles.","Rollos de baile, White River y Millenium positive"
1253117,id_1,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza positive <sep> fresh mozzarella positive,"La pizza es deliciosa: usan mozzarella fresca en lugar del queso barato, congelado y rallado común en la mayoría de las pizzerías.",Pizza positive <sep> mozzarella fresca positive
1626564,id_2,Fish is so very fresh.,Fish positive,El pescado es muy fresco.,Pez positive
657129,id_0,go here for the drinks!,drinks positive,ve aquí por las bebidas!,bebidas positive
1448587,id_0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",food neutral <sep> lemon salad negative,"Con la excepción de nuestra ensalada de limón que tenía tanta pimienta que nuestros ojos comenzaron a llorar, la comida aquí era decente, no excelente.",comida neutral <sep> ensalada de limon negative
1058221,id_2,the food is decent.,food neutral,la comida es decente.,comida neutral
TFS#11,id_0,I was speechless by the horrible food.,food negative,Me quedé sin palabras por la comida horrible.,comida negative
1706644,id_3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum neutral,"Mis amigos se conformaron con platos de arroz, pero volvimos al día siguiente para probar el dim sum, que era bueno ... no excepcional, pero bueno.",dim sum neutral
BHD#7,id_1,this place had ALL the trimmings and i mean all.,trimmings positive,este lugar tenía TODOS los adornos y me refiero a todos.,recortes positive
957145,id_2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",Vittorio positive <sep> crew positive,"A lo largo de los años, el anfitrión, Vittorio y su equipo, siempre me han tratado como a una familia, aunque con todo el negocio que hace esta no tan pequeña joya, es increíble que incluso pueda recordar a un visitante constante pero no tan frecuente. ",Vittorio positive <sep> tripulación positive
1661043,id_0,Pizza here is consistently good.,Pizza positive,La pizza aquí es siempre buena.,Pizza positive
1632445,id_4,The only fallback on this restaurant is the prices.,restaurant negative,El único inconveniente de este restaurante son los precios.,restaurante negative
1256373,id_0,By far the best salad I have had in a fast food restaurant.,salad positive,"De lejos, la mejor ensalada que he tenido en un restaurante de comida rápida.",ensalada positive
BFC#9,id_7,"Not much of a selection of bottled beer either, we went with Brahma.",selection of bottled beer negative,"Tampoco hay mucha selección de cerveza embotellada, fuimos con Brahma.",selección de cerveza embotellada negative
1671113,id_2,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess negative,"He intentado hacer reservas, pero en ambas ocasiones, la anfitriona no sabía mi nombre.",anfitriona negative
490565,id_4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini positive <sep> Vanilla Shanty positive <sep> setting positive <sep> music positive,"Puede obtener un martini completamente delicioso en un vaso (eso es aproximadamente 2 1/2 bebidas) por $ 8.50 (¡recomiendo Vanilla Shanty, mmmm!) En un excelente ambiente hogareño con excelente música.",martini positive <sep> Chabola de vainilla positive <sep> configuración positive <sep> música positive
1710746,id_4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative,"En consecuencia, sus hamburguesas se desmoronaron en sus manos y causaron tal desastre que no tuvieron ganas de terminarlas.",hamburguesas negative
CLF#5,id_6,I never write on these sites but this restaurant is def worth commending!,restaurant positive,"Nunca escribo en estos sitios, pero este restaurante es sin duda digno de elogio.",restaurante positive
DBG#6,id_5,"But for the Shabu Shabu, you won't find much better in NY.",Shabu Shabu positive,"Pero para el Shabu Shabu, no encontrará nada mejor en Nueva York.",Shabu Shabu positive
505535,id_0,this little place has a cute interior decor and affordable city prices.,interior decor positive <sep> place positive,este pequeño lugar tiene una bonita decoración interior y precios asequibles en la ciudad.,decoración de interiores positive <sep> lugar positive
490565,id_0,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",Lucky Strike positive,"Como hipster retirado, puedo decir con cierto grado de certeza que durante el último año Lucky Strike ha sido la noche más relajada de la ciudad.",Golpe de suerte positive
P#9,id_2,"The drinks are great, especially when made by Raymond.",drinks positive <sep> Raymond positive,"Las bebidas son geniales, especialmente cuando las prepara Raymond.",bebidas positive <sep> Raymond positive
680345,id_2,"Delicate spices, onions, eggs and a kick-ass roti.",spices positive <sep> onions positive <sep> eggs positive <sep> roti positive,"Delicadas especias, cebollas, huevos y un delicioso roti.",especias positive <sep> cebollas positive <sep> huevos positive <sep> Roti positive
485966,id_2,Service was good and food is wonderful.,Service positive <sep> food positive,El servicio fue bueno y la comida es maravillosa.,Servicio positive <sep> comida positive
507755,id_0,"Have eaten at Ginger House several times, and it's always good.",Ginger House positive,He comido en Ginger House varias veces y siempre es bueno.,Casa de jengibre positive
1719567,id_2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,scallops positive <sep> sauce positive,Teníamos las vieiras como aperitivo y estaban deliciosas y la salsa era maravillosa.,vieiras positive <sep> salsa positive
1506491,id_0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food positive <sep> wine positive,"Conozco este secreto desde hace 13 años, Emilio (el Padrino) ha seguido sirviendo comida y vino a los dioses a precios mortales.",comida positive <sep> vino positive
1430994,id_6,My boyfriend had Prime Rib it was good .,Prime Rib positive,"Mi novio tenía Prime Rib, estaba bueno.",Costilla positive
1431154,id_0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food positive,Mi esposa y yo comimos aquí a principios de esta semana y no hemos dejado de despotricar y delirar sobre la comida.,comida positive
Z#5,id_1,Mazing interior.,interior negative,Interior laberinto.,interior negative
1205520,id_2,Make sure you have the Spicy Scallop roll.. .,Spicy Scallop roll positive,Asegúrese de tener el rollo de vieira picante ...,Rollo de vieira picante positive
1660047,id_4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress negative,"Hicimos propina, supongo que la modelo / camarera solo quería más y se quejó con el gerente.",camarera negative
NP#10,id_5,This place is a must visit!,place positive,¡Este lugar es una visita obligada!,lugar positive
493013,id_3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice positive,Fideos con camarones y pollo y jugo de coco es lo que DEBES!,fideos con camarones y pollo y jugo de coco positive
Z#7,id_0,This place doesn't make any sense,place negative,Este lugar no tiene ningún sentido,lugar negative
535248,id_1,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi positive <sep> antipasti positive,Las gambas al ajillo eran excelentes y los antipasti eran abundantes.,gambas al ajillo positive <sep> antipasti positive
447697,id_3,Try sushimi cucumber roll.,sushimi cucumber roll positive,Prueba el rollo de pepino sushimi.,rollo de pepino sushimi positive
BG#6,id_1,Decor needs to be upgraded but the food is amazing!,Decor negative <sep> food positive,"La decoración necesita ser renovada, ¡pero la comida es increíble!",Decoración negative <sep> comida positive
1318537,id_4,Hats off to the chef.,chef positive,Felicitaciones al chef.,cocinero positive
498657,id_2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",dim sum negative <sep> dim sum positive,"El resto del dim sum, aunque caro para los estándares de Chinatown, vale la pena.",dim sum negative <sep> dim sum positive
955711,id_2,LOVE the atmosphere - felt like I was in Paris.,atmosphere positive,AMO el ambiente - me sentí como si estuviera en París.,atmósfera positive
1016296,id_0,I was very disappointed with this restaurant.,restaurant negative,Me decepcionó mucho este restaurante.,restaurante negative
BHD#7,id_3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,place positive <sep> hot dog positive,diversión increíble para los amantes de los perros calientes de todas las edades.,lugar positive <sep> Pancho positive
872763,id_2,Personal pans are the perfect size for those hungry nights.,Personal pans positive,Las sartenes personales tienen el tamaño perfecto para esas noches hambrientas.,Sartenes personales positive
FF#10,id_4,But the service is HORRID!,service negative,¡Pero el servicio es horrible!,Servicio negative
1280179,id_1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok.",Service neutral,"En resumen: el servicio varía de bueno a mediano, según el camarero que contrate; ",Servicio neutral
1746113,id_1,The menu has so many fish items and oysters.,menu positive,El menú tiene muchos pescados y ostras.,menú positive
1300636,id_2,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster roll positive <sep> lobster positive,"Tengo que recomendar encarecidamente el rollo de langosta, no mucha mayonesa; ",rollo de langosta positive <sep> langosta positive
1451107,id_6,The staff was the friendliest that have seen in New York.,staff positive,El personal fue el más amable que he visto en Nueva York.,personal positive
759781,id_4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",vibe positive <sep> service positive <sep> food positive,"El ambiente es muy relajado y acogedor, el servicio fue excelente y la comida excelente.",ambiente positive <sep> Servicio positive <sep> comida positive
1221938,id_1,Try their chef's specials-- they are to die for.,chef's specials positive,"Pruebe las especialidades de su chef, son para morirse.",especiales del chef positive
1225162,id_3,The staff is incredibly helpful and attentive.,staff positive,El personal es increíblemente servicial y atento.,personal positive
470488,id_4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",rice negative <sep> sushi negative,"Además, el arroz no tenía condimentos, por lo que el sushi era insípido y repugnante.",arroz negative <sep> Sushi negative
1655504,id_0,Have frequented 'ino for several years and the food remains excellent.,food positive,He frecuentado 'ino durante varios años y la comida sigue siendo excelente.,comida positive
TR#8,id_5,Food was OK.,Food neutral,La comida estaba bien.,Comida neutral
709294,id_0,My roommate and I LOVE this place.,place positive,Mi compañero de cuarto y yo AMAMOS este lugar.,lugar positive
957145,id_4,I lOVE THIS PLACE!,PLACE positive,¡Amo este lugar!,LUGAR positive
